Chrom	Source	Feature	Start	End	Score	Strand	Frame	Attribute	Gene
NC_060941.1	BestRefSeq	exon	64612656	64612901	.	-	.	ID=exon-NM_001003788.3-1;Parent=rna-NM_001003788.3;Dbxref=GeneID:92335,Genbank:NM_001003788.3,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001003788.3;product=STE20 related adaptor alpha%2C transcript variant 4;transcript_id=NM_001003788.3	STRADA
NC_060941.1	BestRefSeq	exon	64599243	64599322	.	-	.	ID=exon-NM_001003788.3-2;Parent=rna-NM_001003788.3;Dbxref=GeneID:92335,Genbank:NM_001003788.3,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001003788.3;product=STE20 related adaptor alpha%2C transcript variant 4;transcript_id=NM_001003788.3	STRADA
NC_060941.1	BestRefSeq	exon	64597547	64597604	.	-	.	ID=exon-NM_001003788.3-3;Parent=rna-NM_001003788.3;Dbxref=GeneID:92335,Genbank:NM_001003788.3,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001003788.3;product=STE20 related adaptor alpha%2C transcript variant 4;transcript_id=NM_001003788.3	STRADA
NC_060941.1	BestRefSeq	exon	64584915	64585017	.	-	.	ID=exon-NM_001003788.3-4;Parent=rna-NM_001003788.3;Dbxref=GeneID:92335,Genbank:NM_001003788.3,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001003788.3;product=STE20 related adaptor alpha%2C transcript variant 4;transcript_id=NM_001003788.3	STRADA
NC_060941.1	BestRefSeq	exon	64584315	64584436	.	-	.	ID=exon-NM_001003788.3-5;Parent=rna-NM_001003788.3;Dbxref=GeneID:92335,Genbank:NM_001003788.3,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001003788.3;product=STE20 related adaptor alpha%2C transcript variant 4;transcript_id=NM_001003788.3	STRADA
NC_060941.1	BestRefSeq	exon	64581636	64581744	.	-	.	ID=exon-NM_001003788.3-6;Parent=rna-NM_001003788.3;Dbxref=GeneID:92335,Genbank:NM_001003788.3,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001003788.3;product=STE20 related adaptor alpha%2C transcript variant 4;transcript_id=NM_001003788.3	STRADA
NC_060941.1	BestRefSeq	exon	64581399	64581522	.	-	.	ID=exon-NM_001003788.3-7;Parent=rna-NM_001003788.3;Dbxref=GeneID:92335,Genbank:NM_001003788.3,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001003788.3;product=STE20 related adaptor alpha%2C transcript variant 4;transcript_id=NM_001003788.3	STRADA
NC_060941.1	BestRefSeq	exon	64578155	64578326	.	-	.	ID=exon-NM_001003788.3-8;Parent=rna-NM_001003788.3;Dbxref=GeneID:92335,Genbank:NM_001003788.3,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001003788.3;product=STE20 related adaptor alpha%2C transcript variant 4;transcript_id=NM_001003788.3	STRADA
NC_060941.1	BestRefSeq	exon	64577543	64577647	.	-	.	ID=exon-NM_001003788.3-9;Parent=rna-NM_001003788.3;Dbxref=GeneID:92335,Genbank:NM_001003788.3,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001003788.3;product=STE20 related adaptor alpha%2C transcript variant 4;transcript_id=NM_001003788.3	STRADA
NC_060941.1	BestRefSeq	exon	64575250	64575491	.	-	.	ID=exon-NM_001003788.3-10;Parent=rna-NM_001003788.3;Dbxref=GeneID:92335,Genbank:NM_001003788.3,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001003788.3;product=STE20 related adaptor alpha%2C transcript variant 4;transcript_id=NM_001003788.3	STRADA
NC_060941.1	BestRefSeq	exon	64574914	64574956	.	-	.	ID=exon-NM_001003788.3-11;Parent=rna-NM_001003788.3;Dbxref=GeneID:92335,Genbank:NM_001003788.3,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001003788.3;product=STE20 related adaptor alpha%2C transcript variant 4;transcript_id=NM_001003788.3	STRADA
NC_060941.1	BestRefSeq	exon	64573741	64574660	.	-	.	ID=exon-NM_001003788.3-12;Parent=rna-NM_001003788.3;Dbxref=GeneID:92335,Genbank:NM_001003788.3,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001003788.3;product=STE20 related adaptor alpha%2C transcript variant 4;transcript_id=NM_001003788.3	STRADA
NC_060941.1	BestRefSeq	exon	64612656	64612901	.	-	.	ID=exon-NM_001363788.1-1;Parent=rna-NM_001363788.1;Dbxref=GeneID:92335,Genbank:NM_001363788.1,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001363788.1;product=STE20 related adaptor alpha%2C transcript variant 9;transcript_id=NM_001363788.1	STRADA
NC_060941.1	BestRefSeq	exon	64599243	64599322	.	-	.	ID=exon-NM_001363788.1-2;Parent=rna-NM_001363788.1;Dbxref=GeneID:92335,Genbank:NM_001363788.1,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001363788.1;product=STE20 related adaptor alpha%2C transcript variant 9;transcript_id=NM_001363788.1	STRADA
NC_060941.1	BestRefSeq	exon	64597547	64597604	.	-	.	ID=exon-NM_001363788.1-3;Parent=rna-NM_001363788.1;Dbxref=GeneID:92335,Genbank:NM_001363788.1,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001363788.1;product=STE20 related adaptor alpha%2C transcript variant 9;transcript_id=NM_001363788.1	STRADA
NC_060941.1	BestRefSeq	exon	64594207	64594235	.	-	.	ID=exon-NM_001363788.1-4;Parent=rna-NM_001363788.1;Dbxref=GeneID:92335,Genbank:NM_001363788.1,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001363788.1;product=STE20 related adaptor alpha%2C transcript variant 9;transcript_id=NM_001363788.1	STRADA
NC_060941.1	BestRefSeq	exon	64584915	64585017	.	-	.	ID=exon-NM_001363788.1-5;Parent=rna-NM_001363788.1;Dbxref=GeneID:92335,Genbank:NM_001363788.1,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001363788.1;product=STE20 related adaptor alpha%2C transcript variant 9;transcript_id=NM_001363788.1	STRADA
NC_060941.1	BestRefSeq	exon	64584315	64584436	.	-	.	ID=exon-NM_001363788.1-6;Parent=rna-NM_001363788.1;Dbxref=GeneID:92335,Genbank:NM_001363788.1,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001363788.1;product=STE20 related adaptor alpha%2C transcript variant 9;transcript_id=NM_001363788.1	STRADA
NC_060941.1	BestRefSeq	exon	64581636	64581744	.	-	.	ID=exon-NM_001363788.1-7;Parent=rna-NM_001363788.1;Dbxref=GeneID:92335,Genbank:NM_001363788.1,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001363788.1;product=STE20 related adaptor alpha%2C transcript variant 9;transcript_id=NM_001363788.1	STRADA
NC_060941.1	BestRefSeq	exon	64581399	64581522	.	-	.	ID=exon-NM_001363788.1-8;Parent=rna-NM_001363788.1;Dbxref=GeneID:92335,Genbank:NM_001363788.1,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001363788.1;product=STE20 related adaptor alpha%2C transcript variant 9;transcript_id=NM_001363788.1	STRADA
NC_060941.1	BestRefSeq	exon	64578155	64578326	.	-	.	ID=exon-NM_001363788.1-9;Parent=rna-NM_001363788.1;Dbxref=GeneID:92335,Genbank:NM_001363788.1,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001363788.1;product=STE20 related adaptor alpha%2C transcript variant 9;transcript_id=NM_001363788.1	STRADA
NC_060941.1	BestRefSeq	exon	64577543	64577647	.	-	.	ID=exon-NM_001363788.1-10;Parent=rna-NM_001363788.1;Dbxref=GeneID:92335,Genbank:NM_001363788.1,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001363788.1;product=STE20 related adaptor alpha%2C transcript variant 9;transcript_id=NM_001363788.1	STRADA
NC_060941.1	BestRefSeq	exon	64575341	64575491	.	-	.	ID=exon-NM_001363788.1-11;Parent=rna-NM_001363788.1;Dbxref=GeneID:92335,Genbank:NM_001363788.1,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001363788.1;product=STE20 related adaptor alpha%2C transcript variant 9;transcript_id=NM_001363788.1	STRADA
NC_060941.1	BestRefSeq	exon	64574914	64574956	.	-	.	ID=exon-NM_001363788.1-12;Parent=rna-NM_001363788.1;Dbxref=GeneID:92335,Genbank:NM_001363788.1,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001363788.1;product=STE20 related adaptor alpha%2C transcript variant 9;transcript_id=NM_001363788.1	STRADA
NC_060941.1	BestRefSeq	exon	64573741	64574660	.	-	.	ID=exon-NM_001363788.1-13;Parent=rna-NM_001363788.1;Dbxref=GeneID:92335,Genbank:NM_001363788.1,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001363788.1;product=STE20 related adaptor alpha%2C transcript variant 9;transcript_id=NM_001363788.1	STRADA
NC_060941.1	BestRefSeq	exon	64612656	64612714	.	-	.	ID=exon-NM_001003787.4-1;Parent=rna-NM_001003787.4;Dbxref=GeneID:92335,Genbank:NM_001003787.4,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001003787.4;product=STE20 related adaptor alpha%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_001003787.4	STRADA
NC_060941.1	BestRefSeq	exon	64599243	64599322	.	-	.	ID=exon-NM_001003787.4-2;Parent=rna-NM_001003787.4;Dbxref=GeneID:92335,Genbank:NM_001003787.4,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001003787.4;product=STE20 related adaptor alpha%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_001003787.4	STRADA
NC_060941.1	BestRefSeq	exon	64597547	64597604	.	-	.	ID=exon-NM_001003787.4-3;Parent=rna-NM_001003787.4;Dbxref=GeneID:92335,Genbank:NM_001003787.4,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001003787.4;product=STE20 related adaptor alpha%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_001003787.4	STRADA
NC_060941.1	BestRefSeq	exon	64594207	64594235	.	-	.	ID=exon-NM_001003787.4-4;Parent=rna-NM_001003787.4;Dbxref=GeneID:92335,Genbank:NM_001003787.4,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001003787.4;product=STE20 related adaptor alpha%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_001003787.4	STRADA
NC_060941.1	BestRefSeq	exon	64584915	64585017	.	-	.	ID=exon-NM_001003787.4-5;Parent=rna-NM_001003787.4;Dbxref=GeneID:92335,Genbank:NM_001003787.4,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001003787.4;product=STE20 related adaptor alpha%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_001003787.4	STRADA
NC_060941.1	BestRefSeq	exon	64584315	64584436	.	-	.	ID=exon-NM_001003787.4-6;Parent=rna-NM_001003787.4;Dbxref=GeneID:92335,Genbank:NM_001003787.4,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001003787.4;product=STE20 related adaptor alpha%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_001003787.4	STRADA
NC_060941.1	BestRefSeq	exon	64581636	64581744	.	-	.	ID=exon-NM_001003787.4-7;Parent=rna-NM_001003787.4;Dbxref=GeneID:92335,Genbank:NM_001003787.4,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001003787.4;product=STE20 related adaptor alpha%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_001003787.4	STRADA
NC_060941.1	BestRefSeq	exon	64581399	64581522	.	-	.	ID=exon-NM_001003787.4-8;Parent=rna-NM_001003787.4;Dbxref=GeneID:92335,Genbank:NM_001003787.4,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001003787.4;product=STE20 related adaptor alpha%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_001003787.4	STRADA
NC_060941.1	BestRefSeq	exon	64578155	64578326	.	-	.	ID=exon-NM_001003787.4-9;Parent=rna-NM_001003787.4;Dbxref=GeneID:92335,Genbank:NM_001003787.4,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001003787.4;product=STE20 related adaptor alpha%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_001003787.4	STRADA
NC_060941.1	BestRefSeq	exon	64577543	64577647	.	-	.	ID=exon-NM_001003787.4-10;Parent=rna-NM_001003787.4;Dbxref=GeneID:92335,Genbank:NM_001003787.4,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001003787.4;product=STE20 related adaptor alpha%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_001003787.4	STRADA
NC_060941.1	BestRefSeq	exon	64575250	64575491	.	-	.	ID=exon-NM_001003787.4-11;Parent=rna-NM_001003787.4;Dbxref=GeneID:92335,Genbank:NM_001003787.4,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001003787.4;product=STE20 related adaptor alpha%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_001003787.4	STRADA
